Time (sec),Absolute load value (%),Absolute throttle position (%),Ambient air temperature (F),Barometric pressure (inHg),Calculated load value (%),Commanded fuel rail pressure A (inHg),Engine coolant temperature (F),Engine RPM (RPM),Fuel level input (%),Fuel rail pressure (psi),Fuel/Air commanded equivalence ratio,Intake air temperature (F),Intake manifold absolute pressure (inHg),Long term fuel % trim - Bank 1 (%),Mass air flow rate (lb/min),Vehicle speed (MPH),Acceleration (mph/s),Fuel rate (gal/hr),Instant fuel economy (MPG)
139.077,43.92157,19.60784,59,29.8254,47.05882,1943.081,185,1802.75,60.39216,751.2955,0.990762,84.2,19.19456,5.46875,2.216025,24.85485,4.016251154,1.485672,16.7297
140.077,22.7451,12.94118,59,29.8254,20.78431,885.903,185,1181.75,60.39216,459.7696,0.9918295,84.2,7.382525,5.46875,0.685314,25.47622,0.62137,0.4593788,55.45798
141.285,9.803922,11.76471,59,29.8254,14.90196,885.903,185,1092.25,60.39216,464.1208,1.000003,84.2,6.201321,-2.34375,0.240786,24.23348,-1.028758278,0.1612296,150.3041
141.995,10.19608,11.37255,59,29.8254,14.5098,885.903,185,1017.5,60.39216,468.4719,1.000003,84.2,6.201321,-2.34375,0.193158,22.36936,-2.625521127,0.1282809,174.378
142.747,10.58823,10.98039,59,29.8254,14.5098,885.903,185,1113.5,60.39216,478.6245,1.000003,84.2,5.90602,-2.34375,0.218295,19.88388,-3.305159574,0.1449749,137.1539
143.62,10.58823,11.37255,59,29.8254,13.72549,885.903,185,1044.5,60.39216,484.4261,1.000003,84.2,5.90602,-2.34375,0.216972,17.39839,-2.847067583,0.1440963,120.7414
144.657,10.98039,10.98039,59,29.8254,16.07843,885.903,185,834,60.39216,478.6245,1.000003,87.8,8.563729,-2.34375,0.201096,14.29154,-2.995998071,0.1335527,107.0105
146.095,15.68627,13.33333,59,29.8254,33.72549,1021.741,185,655.5,60.39216,523.5862,0.9045385,87.8,13.87915,-2.34375,0.37044,10.56331,-2.592649513,0.2460181,42.93713
147.076,23.13725,13.33333,59,29.8254,43.92157,1272.747,185,651.5,60.39216,662.8224,0.9047825,87.8,15.35565,-2.34375,0.367794,6.213712,-4.433840979,0.2700401,23.01033
147.834,29.01961,17.64706,59,29.8254,61.56863,2099.59,185,1208.75,60.39216,1079.081,0.9039895,87.8,26.28179,-2.34375,0.444528,3.728227,-3.279003958,0.3262914,11.42607
149.399,49.01961,25.88235,59,29.8254,61.56863,2935.292,185,1991,46.66667,1499.69,0.901275,86,26.87239,7.8125,1.664334,4.349598,0.397042173,1.222722,3.557307
150.355,53.33333,27.45098,59,29.8254,59.21569,3180.392,185,1955.25,46.66667,1559.156,0.995398,86,28.3489,7.8125,2.683044,11.18468,7.149667364,1.977066,5.657212
151.554,80.78432,37.2549,59,29.8254,97.64706,3478.646,185,1787.75,46.66667,1872.437,0.994971,86,28.9395,7.8125,3.365712,13.67017,2.072969141,2.245592,6.087555
152.479,62.35294,30.19608,59,29.8254,61.56863,2731.534,185,2044,46.66667,1208.164,0.992348,86,26.28179,7.8125,3.326022,18.01976,4.702259459,2.220063,8.116779
153.729,41.56863,25.88235,59,29.8254,50.98039,2554.354,185,1744.5,46.66667,1296.637,0.9926225,82.4,27.46299,5.46875,2.245131,20.50525,1.988392,1.502548,13.64698
154.571,48.23529,25.09804,59,29.8254,57.2549,2539.589,185,1671,46.66667,1267.63,0.991433,82.4,26.87239,5.46875,1.934226,21.74799,1.475938242,1.294118,16.80527
155.613,46.66667,25.09804,59,29.8254,56.07843,2371.267,185,1735.75,46.66667,1113.89,0.991311,82.4,25.39589,5.46875,1.857492,22.99073,1.192648752,1.244269,18.4773
156.553,32.54902,16.47059,59,29.8254,33.72549,1452.881,185,1613,46.66667,622.2119,0.990823,82.4,16.24155,5.46875,1.267434,24.23348,1.322074468,0.8491142,28.53971
157.58,19.60784,13.33333,59,29.8254,21.56863,885.903,185,1168,46.66667,443.8155,0.9941475,82.4,7.677826,-2.34375,0.460404,24.23348,0,0.3085984,78.52755
158.82,9.411765,10.58823,59,29.8254,10.98039,885.903,185,1103.5,46.66667,453.9681,1.000003,82.4,6.201321,-2.34375,0.2646,23.6121,-0.501112903,0.1767623,133.5811
159.943,10.58823,10.98039,59,29.8254,14.11765,885.903,185,1042,74.5098,464.1208,1.000003,82.4,6.496622,-2.34375,0.220941,22.36936,-1.106625111,0.1467322,152.4503
160.763,10.98039,10.98039,59,29.8254,14.5098,885.903,185,1117.5,74.5098,468.4719,1.000003,82.4,5.90602,-2.34375,0.201096,19.88388,-3.031073171,0.1335527,148.8842
162.061,10.58823,11.37255,59,29.8254,14.11765,885.903,185,961.75,74.5098,433.6628,1.000003,86,11.22144,-2.34375,0.219618,16.77702,-2.39357473,0.1458536,115.0265
163.103,25.4902,15.68627,59,29.8254,46.27451,1532.612,185,754.5,74.5098,810.7609,0.904447,86,16.83216,-2.34375,1.025325,10.56331,-5.963253359,0.6809429,15.51277
164.244,33.33333,14.90196,59,29.8254,55.29412,1762.947,185,715.75,74.5098,870.2264,0.902312,86,18.89926,-2.34375,0.72765,4.97097,-4.901262051,0.534306,9.303599
164.953,32.94118,13.33333,59,29.8254,51.37255,1635.968,185,753.5,74.5098,835.4174,0.904325,86,18.30866,-2.34375,0.390285,0,-7.011241185,0.2872604,0
166.167,32.15686,20,59,29.8254,60.78431,2179.321,185,1302.25,74.5098,1276.332,0.9019155,86,27.46299,5.46875,0.858627,1.242742,1.023675453,0.6305662,1.970836
167.168,58.82353,28.23529,59,29.8254,70.19608,3496.364,185,1930,74.5098,2169.765,0.900665,86,28.3489,5.46875,2.329803,4.349598,3.103752248,1.715553,2.535392
168.419,67.45098,31.37255,59,29.8254,75.68627,4388.173,185,2648,74.5098,2145.108,0.9940865,86,26.57709,7.8125,3.950478,10.56331,4.966996003,2.912977,3.626294
169.338,83.13725,41.56863,59,29.8254,97.64706,4051.53,185,1897.25,74.5098,2079.841,0.9940255,86,28.9395,7.8125,4.383099,15.53428,5.409107726,2.928247,5.304975
170.557,86.66666,47.84314,59,29.8254,78.82353,4045.624,185,2163.75,46.66667,1852.132,0.9940865,80.6,27.75829,7.8125,3.835377,19.26251,3.058433142,2.562484,7.517122
171.481,57.2549,29.01961,59,29.8254,69.41177,4148.979,185,2048,46.66667,2089.994,0.9923175,80.6,28.6442,7.8125,3.418632,22.99073,4.03487013,2.283909,10.0664
172.594,68.62745,36.07843,59,29.8254,78.03922,3968.845,185,1951.25,46.66667,1891.292,0.9929275,80.6,29.2348,7.8125,3.594591,25.47622,2.233144654,2.405745,10.58974
173.548,53.72549,28.62745,59,29.8254,56.07843,2577.978,185,2063.75,46.66667,1173.355,0.991006,80.6,26.57709,7.8125,3.151386,27.9617,2.605324948,2.107826,13.26566
174.493,43.13726,29.41176,59,29.8254,59.60784,2746.299,185,1634,46.66667,1356.103,0.9919515,80.6,27.46299,5.46875,2.380077,29.82582,1.972613757,1.595017,18.69937
175.242,43.92157,22.7451,59,29.8254,50.98039,2270.865,185,1528.25,46.66667,1097.936,0.99125,80.6,26.57709,5.46875,1.664334,30.44719,0.829599466,1.114296,27.32414
176.203,43.13726,22.7451,59,29.8254,50.19608,2256.1,185,1556.75,46.66667,1153.05,0.9910365,80.6,26.57709,5.46875,1.709316,31.06856,0.646586889,1.145222,27.12884
176.886,39.21569,18.03922,59,29.8254,40.39216,1662.545,185,1564.25,46.66667,677.3262,0.9903655,80.6,15.06035,5.46875,1.50822,32.3113,1.819531479,1.010708,31.96898
177.89,16.47059,9.411765,59,29.8254,12.54902,885.903,185,1534.75,46.66667,443.8155,1.000003,80.6,5.315418,-2.34375,0.071442,32.3113,0,0.04790808,674.4437
179.091,10.58823,11.76471,59,29.8254,12.15686,885.903,185,1436.25,46.66667,464.1208,1.000003,80.6,5.315418,-2.34375,0.30429,31.68993,-0.517377186,0.2020863,156.8139
179.931,10.58823,11.76471,59,29.8254,12.15686,885.903,185,1405.5,67.45098,474.2734,1.000003,80.6,5.315418,-2.34375,0.279153,30.44719,-1.479452381,0.1853922,164.2312
181,10.19608,11.76471,59,29.8254,12.15686,885.903,185,1356.5,67.45098,484.4261,1.000003,80.6,5.315418,-2.34375,0.281799,29.20445,-1.162525725,0.1871495,156.0488
181.979,10.19608,11.37255,59,29.8254,12.15686,885.903,185,1321.75,67.45098,488.7772,1.000003,84.2,5.610719,-2.34375,0.259308,28.58307,-0.634708887,0.1722127,165.9755
182.829,10.19608,11.37255,59,29.8254,12.54902,885.903,185,1232.5,67.45098,493.1283,1.000003,84.2,5.315418,-2.34375,0.252693,27.34033,-1.462047059,0.1678195,162.9151
184.157,10.19608,11.37255,59,29.8254,13.33333,885.903,185,1091,67.45098,503.2809,1.000003,84.2,5.90602,-2.34375,0.232848,25.47622,-1.403697289,0.1546399,164.7454
184.835,10.19608,10.98039,59,29.8254,13.72549,885.903,185,1037,67.45098,503.2809,1.000003,84.2,5.90602,-2.34375,0.214326,21.74799,-5.498864307,0.142339,152.7901
186.243,11.37255,11.37255,59,29.8254,13.72549,885.903,185,1181.5,67.45098,509.0825,1.000003,86,5.315418,-2.34375,0.210357,19.88388,-1.323941761,0.1397031,142.3295
187.215,10.19608,11.37255,59,29.8254,13.72549,885.903,185,995.5,67.45098,513.4336,1.000003,86,6.201321,-2.34375,0.230202,16.15565,-3.835627572,0.1528827,105.6735
188.801,15.68627,11.76471,59,29.8254,37.2549,1190.063,185,690.25,67.45098,587.4028,1.000003,86,13.58385,-2.34375,0.201096,12.42742,-2.350712484,0.1335527,93.0526
189.69,25.4902,13.72549,59,29.8254,44.31372,1343.62,185,656.25,67.45098,691.83,0.9048435,86,15.94625,-2.34375,0.546399,5.592341,-7.688502812,0.3628767,15.41113
191.76,38.03922,22.7451,59,29.8254,40.39216,1671.404,185,1432.75,53.33333,910.837,0.9044165,86,24.21468,5.46875,0.306936,3.728227,-0.900538164,0.2252812,16.54921
192.662,37.64706,23.13725,59,29.8254,47.05882,2099.59,185,1555.25,53.33333,1063.127,0.900116,86,27.75829,5.46875,1.460592,8.077826,4.82217184,1.072534,7.531532
193.606,57.64706,25.88235,59,29.8254,65.4902,2654.756,185,1432.5,53.33333,1366.255,0.901397,86,27.75829,5.46875,1.702701,10.56331,2.632927966,1.256292,8.408324
194.425,56.86274,27.05882,59,29.8254,67.05882,2882.138,185,1550.25,53.33333,1411.217,0.9939645,86,28.05359,5.46875,1.926288,12.42742,2.276080586,1.41924,8.756394
195.634,78.03922,37.2549,59,29.8254,96.47059,3974.751,185,1891.25,53.33333,2026.177,0.994788,82.4,29.8254,7.8125,2.522961,14.91291,2.055822994,1.685739,8.846511
197.278,86.66666,49.80392,59,29.8254,89.41177,3398.915,185,2369.25,53.33333,1712.896,0.992592,82.4,27.46299,7.8125,4.221693,18.64114,2.267779805,2.818427,6.614021
198.948,61.56863,29.41176,59,29.8254,52.54902,2362.408,185,1843,53.33333,964.501,0.992043,82.4,23.03348,5.46875,3.459645,24.23348,3.348706587,2.314789,10.46898
200.18,27.45098,15.29412,59,29.8254,25.4902,885.903,185,1275,53.33333,433.6628,0.991006,82.4,8.563729,5.46875,0.803061,26.71896,2.017435065,0.5376117,49.69937
201.27,10.19608,12.54902,59,29.8254,12.94118,885.903,185,1275,53.33333,433.6628,0.9944525,80.6,6.791923,-2.34375,0.227556,26.71896,0,0.1524975,175.2092
202.39,12.15686,11.37255,59,29.8254,12.54902,885.903,185,1191,53.33333,453.9681,1.000003,80.6,5.610719,-2.34375,0.293706,26.09759,-0.554794643,0.196146,133.0519
203.93,10.58823,11.37255,59,29.8254,13.33333,885.903,185,1145.75,70.98039,464.1208,1.000003,80.6,5.610719,-2.34375,0.236817,24.85485,-0.806974026,0.1572758,158.0335
204.628,10.19608,10.98039,59,29.8254,14.11765,885.903,185,966.75,70.98039,474.2734,1.000003,80.6,6.201321,-2.34375,0.216972,21.74799,-4.451088825,0.1440963,150.9268
205.504,10.98039,10.98039,59,29.8254,14.90196,885.903,185,1066.25,70.98039,478.6245,1.000003,84.2,6.201321,-2.34375,0.194481,19.88388,-2.127979452,0.1291595,153.9483
206.187,10.98039,11.37255,59,29.8254,14.11765,885.903,185,1029.25,70.98039,484.4261,1.000003,84.2,6.201321,-2.34375,0.218295,16.77702,-4.548843338,0.1449749,115.7236
206.937,10.98039,10.98039,59,29.8254,15.68627,885.903,185,866.5,70.98039,484.4261,1.000003,84.2,6.496622,-2.34375,0.206388,14.29154,-3.313973333,0.1370672,104.2666
207.625,13.33333,15.29412,59,29.8254,21.56863,885.903,185,804.75,70.98039,433.6628,1.000003,84.2,10.04023,-2.34375,0.186543,11.80605,-3.612630814,0.1238877,95.29642
208.484,18.43137,12.54902,59,29.8254,31.76471,921.3391,185,673.5,70.98039,443.8155,0.904813,84.2,14.17445,-2.34375,0.387639,9.941939,-2.170094296,0.2574404,38.61842
209.156,22.35294,11.37255,59,29.8254,33.72549,965.6343,185,667.25,70.98039,498.9298,0.9048435,84.2,14.17445,-2.34375,0.422037,7.456454,-3.698638393,0.3097722,24.07077
210.264,26.66667,13.33333,59,29.8254,46.66667,1361.338,185,653,70.98039,687.4789,0.9042335,84.2,15.65095,-2.34375,0.464373,3.728227,-3.364825812,0.340835,10.93851
210.945,25.88235,12.15686,59,29.8254,42.35294,1225.499,185,660.75,70.98039,628.0134,0.904325,84.2,15.06035,-2.34375,0.473634,0.6213712,-4.562196476,0.3478668,1.786233
212.602,25.4902,12.94118,59,29.8254,41.96078,1193.016,185,638.25,60.39216,593.2043,0.904325,86,15.06035,-2.34375,0.402192,0,-0.374997707,0.2953654,0
213.533,25.09804,12.54902,59,29.8254,41.96078,1207.781,185,633.25,60.39216,607.7081,0.904325,86,15.06035,-2.34375,0.419391,0,0,0.3079961,0
214.619,25.09804,12.54902,59,29.8254,42.7451,1190.063,185,607.5,60.39216,583.0517,0.904325,86,14.76505,-2.34375,0.400869,0,0,0.2943938,0
215.958,23.52941,11.37255,59,29.8254,36.07843,1004.023,185,557.75,60.39216,503.2809,0.904325,86,12.99324,-2.34375,0.203742,0,0,0.1496259,0
216.83,20.39216,11.76471,59,29.8254,35.68628,986.3054,185,558.75,60.39216,498.9298,0.904325,86,12.99324,-2.34375,0.312228,0,0,0.2292968,0
217.53,20.78431,11.76471,59,29.8254,35.68628,974.4933,185,563,60.39216,493.1283,0.904325,86,13.28854,-2.34375,0.297675,0,0,0.2186092,0
218.988,20.39216,11.76471,59,29.8254,35.68628,986.3054,185,554,60.39216,484.4261,0.904325,86,13.28854,-2.34375,0.297675,0,0,0.2186092,0
220.023,21.17647,11.37255,59,29.8254,33.72549,927.2451,185,571,60.39216,459.7696,0.994239,86,12.69794,-2.34375,0.320166,0,0,0.2351264,0
221.404,19.60784,11.76471,59,29.8254,34.11765,953.8222,185,598,60.39216,453.9681,0.994239,86,12.10734,-2.34375,0.279153,0,0,0.1864671,0
222.205,28.23529,10.58823,59,29.8254,42.7451,1207.781,185,705,60.39216,603.357,0.994239,86,14.17445,-2.34375,1.169532,0,0,0.7812176,0
223.332,25.09804,12.94118,59,29.8254,41.17647,1184.157,185,718,60.39216,587.4028,0.994239,86,14.76505,-2.34375,0.404838,0,0,0.2704214,0
224.21,25.09804,12.54902,59,29.8254,40.78431,1181.204,185,705.25,60.39216,597.5555,0.994239,86,14.76505,-2.34375,0.41013,0,0,0.2739564,0
225.502,24.31373,12.54902,59,29.8254,39.60784,1151.674,185,709,60.39216,583.0517,0.994239,87.8,14.17445,-2.34375,0.37044,0,0,0.2474445,0
226.779,23.92157,12.54902,59,29.8254,38.82353,1136.909,185,702.5,60.39216,578.7006,0.994239,87.8,13.87915,-2.34375,0.38367,0,0,0.2562818,0
228.119,23.92157,12.54902,59,29.8254,39.21569,1142.815,185,704.25,60.39216,578.7006,0.994239,87.8,14.46975,-2.34375,0.369117,0,0,0.2465607,0
228.962,23.92157,12.54902,59,29.8254,37.2549,1004.023,185,700.5,60.39216,468.4719,0.994239,87.8,11.81204,-2.34375,0.391608,0,0,0.2615842,0
229.818,18.03922,12.15686,59,29.8254,29.80392,885.903,185,695.5,60.39216,429.3117,0.994239,87.8,11.51674,-2.34375,0.213003,0,0,0.1422806,0
230.787,18.43137,11.76471,59,29.8254,30.58824,885.903,185,670.5,60.39216,429.3117,0.994239,87.8,11.81204,-2.34375,0.276507,0,0,0.1846996,0
231.694,18.43137,11.76471,59,29.8254,30.98039,885.903,185,668.75,60.39216,449.617,0.994239,87.8,11.81204,-2.34375,0.2646,0,0,0.1767461,0
232.734,18.03922,11.76471,59,29.8254,30.19608,885.903,185,655.5,60.39216,449.617,0.994239,87.8,11.81204,-2.34375,0.250047,0,0,0.167025,0
234.057,18.03922,11.76471,59,29.8254,32.94118,986.3054,185,677.75,60,765.7993,0.994239,87.8,20.08047,5.46875,0.276507,0,0,0.1846996,0
234.862,35.29412,18.82353,59,29.8254,45.88235,1804.289,185,1210,60,949.9972,0.9904265,87.8,28.3489,5.46875,0.919485,0,0,0.6141925,0
236.025,58.03922,29.01961,59,29.8254,75.29412,3691.262,185,1975.75,60,2075.49,0.991799,87.8,27.75829,7.8125,2.034774,3.106856,2.671415305,1.364409,2.277071
236.794,67.05882,30.98039,59,29.8254,72.94118,4042.671,185,2251.5,60,2055.185,0.9921345,87.8,27.16769,7.8125,3.630312,9.941939,8.888274382,2.430922,4.089782
237.962,60,29.01961,59,29.8254,63.13726,3818.242,185,2495.5,60,2000.07,0.991311,82.4,29.2348,7.8125,3.779811,13.04879,2.659975171,2.530173,5.157274
238.9,83.52941,41.17647,59,29.8254,96.86275,4326.16,185,1971.5,60,2149.459,0.9929885,82.4,29.8254,7.8125,3.565485,17.39839,4.637100213,2.388688,7.283662
239.816,81.96078,42.7451,59,29.8254,82.74509,4417.703,185,2420.25,60,2129.154,0.990823,82.4,27.75829,7.8125,4.596102,21.12662,4.070120087,3.073945,6.872803
240.997,58.82353,29.41176,59,29.8254,67.05882,4125.355,185,2466.25,60,2069.688,0.99003,82.4,27.75829,7.8125,4.076163,24.23348,2.630702794,2.73216,8.869714
242.187,67.05882,35.29412,59,29.8254,93.33334,4429.515,185,2112.75,60,2139.307,0.9914025,80.6,29.5301,7.8125,3.529764,27.34033,2.610798319,2.367816,11.54664
242.888,88.23529,49.01961,59,29.8254,97.64706,4429.515,185,2306,60,2198.772,0.990945,80.6,28.9395,7.8125,5.442822,30.44719,4.432039943,3.646068,8.350691
244.357,81.17647,43.92157,59,29.8254,87.45098,4429.515,185,2473.5,50.19608,2213.276,0.990152,80.6,27.16769,7.8125,5.526171,32.93267,1.69195371,3.703612,8.892043
245.362,76.86275,37.2549,59,29.8254,81.96078,4385.22,185,1932.5,50.19608,1985.567,0.9903045,80.6,28.9395,7.8125,5.209974,36.6609,3.709681592,3.494494,10.49104
246.447,71.37255,41.17647,59,29.8254,85.4902,4169.65,185,1914.5,50.19608,1926.101,0.9915855,78.8,28.3489,7.8125,4.062933,37.90364,1.145382488,2.724718,13.91103
247.602,60.39216,32.54902,59,29.8254,67.84314,3552.471,185,1990.25,50.19608,1723.048,0.989725,78.8,28.3489,7.8125,2.812698,39.76776,1.61395671,1.883838,21.10996
248.653,59.60784,31.76471,59,29.8254,66.27451,3452.069,185,2042.25,50.19608,1683.888,0.9896945,78.8,28.05359,7.8125,3.206952,41.0105,1.182435775,2.151932,19.05752
249.377,54.5098,30.19608,59,29.8254,59.60784,2861.467,185,2089.5,50.19608,1242.973,0.9909145,78.8,27.46299,7.8125,2.967489,42.25324,1.716491713,1.991309,21.21883
250.581,40,26.27451,59,29.8254,51.37255,2592.743,185,1769.5,50.19608,1559.156,0.9917685,77,28.9395,5.46875,2.255715,42.87461,0.51608804,1.511815,28.35969
251.462,47.84314,21.17647,59,29.8254,47.45098,1904.691,185,1516.75,50.19608,845.57,0.991067,77,20.37577,5.46875,1.91835,43.49598,0.705300795,1.284601,33.85953
252.374,25.88235,14.5098,59,29.8254,30.19608,1204.828,185,1283.5,50.19608,568.5479,0.990762,77,17.42276,5.46875,0.510678,43.49598,0,0.3422117,127.1026
253.087,27.05882,18.03922,59,29.8254,34.5098,1420.398,185,1311,50.19608,716.4865,0.992104,77,20.96637,5.46875,0.861273,43.49598,0,0.5773274,75.34024
254.514,23.13725,12.54902,59,29.8254,23.13725,885.903,185,1249.25,70.98039,468.4719,0.9923175,78.8,7.087224,-2.34375,0.289737,42.87461,-0.435437982,0.1939534,221.0562
255.578,10.58823,11.37255,59,29.8254,13.33333,885.903,185,1375.25,70.98039,474.2734,1.000003,78.8,5.610719,-2.34375,0.226233,42.25324,-0.583994361,0.1514105,279.0641
256.413,10.58823,11.76471,59,29.8254,12.54902,885.903,185,1417.75,70.98039,449.617,1.000003,78.8,6.496622,5.46875,0.25137,41.63187,-0.744155689,0.1669408,249.381
257.675,10.58823,12.54902,59,29.8254,12.54902,885.903,185,1371,70.98039,433.6628,0.9044775,78.8,6.496622,5.46875,0.382347,40.38913,-0.98473851,0.2539258,159.0588
258.719,10.19608,12.54902,59,29.8254,12.54902,885.903,185,1357.5,70.98039,433.6628,0.904447,82.4,6.791923,5.46875,0.377055,39.76776,-0.595181992,0.2768583,143.6394
259.632,10.98039,12.54902,59,29.8254,13.33333,885.903,185,1338,70.98039,433.6628,0.9044165,82.4,7.087224,5.46875,0.382347,39.14639,-0.680580504,0.2807536,139.4333
260.537,16.47059,12.94118,59,29.8254,18.03922,885.903,185,1323.25,70.98039,453.9681,0.904447,82.4,9.449632,5.46875,0.406161,38.52501,-0.686607735,0.29825,129.1702
261.584,15.29412,13.72549,59,29.8254,18.82353,885.903,185,1302,70.98039,429.3117,0.904447,82.4,9.744933,5.46875,0.525231,38.52501,0,0.3856718,99.89066
262.521,15.29412,13.72549,59,29.8254,18.43137,885.903,185,1292.75,70.98039,433.6628,0.9044165,82.4,9.744933,5.46875,0.496125,37.90364,-0.663148346,0.3642996,104.0453
263.311,15.29412,13.33333,59,29.8254,18.82353,885.903,185,1285.25,70.98039,429.3117,0.9024035,82.4,9.744933,5.46875,0.488187,37.28227,-0.786544304,0.3584829,104.0001
264.548,20,15.29412,59,29.8254,26.27451,1015.835,185,1272.75,60.39216,523.5862,0.9019155,82.4,14.46975,5.46875,0.645624,37.28227,0,0.4751487,78.46442
265.357,18.03922,13.72549,59,29.8254,21.56863,885.903,185,1265.75,60.39216,443.8155,0.902739,82.4,12.10734,5.46875,0.160083,36.6609,-0.768071693,0.1178773,311.0091
266.287,18.43137,14.11765,59,29.8254,23.13725,894.762,185,1263.5,60.39216,464.1208,0.995276,82.4,14.17445,5.46875,0.556983,36.6609,0,0.4097608,89.46902
267.227,36.07843,24.31373,59,29.8254,49.80392,2229.522,185,1296,60.39216,1183.508,0.991067,82.4,28.3489,5.46875,2.713473,36.6609,0,1.810642,20.24746
268.335,49.01961,23.92157,59,29.8254,55.68628,2270.865,185,1316.75,60.39216,1097.936,0.9930495,82.4,28.3489,5.46875,1.698732,37.28227,0.560803249,1.138341,32.7514
269.98,42.7451,25.4902,59,29.8254,51.76471,2161.603,185,1352,60.39216,1113.89,0.9923175,82.4,28.6442,5.46875,1.446039,37.90364,0.377732523,0.9670742,39.19414
271.225,43.13726,24.31373,59,29.8254,54.11765,2329.925,185,1380.5,60.39216,1187.859,0.991677,80.6,28.9395,5.46875,1.381212,39.14639,0.998192771,0.9244009,42.34784
272.243,79.21568,32.94118,59,29.8254,96.07843,2769.923,185,1400.75,60.39216,1361.904,0.994849,80.6,29.2348,5.46875,2.648646,39.76776,0.610383104,1.773799,22.41954
273.309,83.13725,38.82353,59,29.8254,98.43137,2828.984,185,1442.5,60.39216,1396.713,0.9946355,80.6,29.8254,7.8125,2.983365,41.0105,1.165797373,1.99159,20.59184
274.145,81.56863,37.2549,59,29.8254,89.80392,2917.574,185,1477.75,60.39216,1440.225,0.9940865,80.6,29.8254,7.8125,2.173689,42.25324,1.4865311,1.45139,29.11226
275.496,63.52941,36.07843,59,29.8254,73.72549,2982.54,185,1520.75,74.5098,1440.225,0.991799,77,28.05359,5.46875,2.462103,42.87461,0.459933383,1.644874,26.06559
276.212,43.13726,23.13725,59,29.8254,48.23529,2149.791,185,1528.5,74.5098,1023.966,0.991677,77,26.57709,5.46875,1.555848,44.11736,1.735684358,1.041824,42.34628
277.428,40.78431,21.56863,59,29.8254,43.52941,1901.738,185,1537,74.5098,900.6843,0.990335,77,23.91938,5.46875,1.816479,44.11736,0,1.216496,36.26591
278.229,30.19608,16.07843,59,29.8254,33.72549,1497.176,185,1333,74.5098,726.639,0.990823,77,22.44288,5.46875,0.932715,44.73873,0.775742821,0.6254859,71.52636
279.525,28.62745,16.47059,59,29.8254,31.37255,1157.58,185,1292.25,74.5098,538.09,0.990518,78.8,13.87915,5.46875,0.963144,44.73873,0,0.6455737,69.30073
280.299,20.78431,15.29412,59,29.8254,26.27451,1018.788,185,1283,74.5098,519.2351,0.9945745,78.8,14.46975,5.46875,0.481572,44.11736,-0.802803618,0.3228862,136.6344
